id,title,year,concepts,referenced_works,primary_topic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2898069736,Blockchain technology and its relationships to sustainable supply chain management,2018,"['Blockchain', 'Traceability', 'Supply chain', 'Supply chain management', 'Business', 'Transparency (behavior)', 'Globalization', 'Process management', 'Sustainability', 'Supply chain risk management', 'Industrial organization', 'Risk analysis (engineering)', 'Service management', 'Computer science', 'Marketing', 'Computer security', 'Economics', 'Market economy', 'Ecology', 'Software engineering', 'Biology']","['W1586583084', 'W1811348596', 'W1847167502', 'W1965746216', 'W1967704669', 'W1968284619', 'W1979452968', 'W1983277437', 'W1992755577', 'W1996686232', 'W2002775023', 'W2003310503', 'W2003825788', 'W2004633317', 'W2005583520', 'W2007144389', 'W2009966651', 'W2012094270', 'W2012806630', 'W2014530101', 'W2018021847', 'W2025883194', 'W2026816730', 'W2035320934', 'W2035479739', 'W2038331501', 'W2039393712', 'W2042865331', 'W2052575833', 'W2058451670', 'W2059649613', 'W2059663374', 'W2061977616', 'W2070854196', 'W2070973912', 'W2073051278', 'W2075051877', 'W2085637447', 'W2090353899', 'W2098007102', 'W2100379340', 'W2115350197', 'W2126993164', 'W2133720971', 'W2135830619', 'W2136039427', 'W2137559805', 'W2142326200', 'W2144166639', 'W2146614620', 'W2152727262', 'W2162617916', 'W2166814848', 'W2168043585', 'W2176225732', 'W2211112469', 'W2222557215', 'W2261894208', 'W2269728983', 'W2290426788', 'W2293230997', 'W2299164635', 'W2346201682', 'W2425051923', 'W2468888906', 'W2511580607', 'W2523493757', 'W2527800909', 'W2531564265', 'W2551742228', 'W2555456100', 'W2566856888', 'W2569624698', 'W2586492350', 'W2594703892', 'W2606440628', 'W2618086190', 'W2658668816', 'W2670968272', 'W2685621902', 'W2740090788', 'W2744028566', 'W2745442108', 'W2745580547', 'W2746452552', 'W2759600173', 'W2765093693', 'W2765871100', 'W2765923635', 'W2765992545', 'W2766800499', 'W2771012470', 'W2782348312', 'W2782764957', 'W2784191413', 'W2792445274', 'W2793137875', 'W2795982988', 'W2810507576', 'W2873726691', 'W2889578227', 'W2899109334', 'W2907460162', 'W2921921219', 'W2970657937', 'W3124536214', 'W4229815470', 'W4240596162', 'W52169070', 'W73253553', 'W893234787', 'W959859619']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W4242016886,Structuring Organizations,2015,"['Structuring', 'Organizational structure', 'Process (computing)', 'Knowledge management', 'Process management', 'Formal organization', 'Computer science', 'Business', 'Management', 'Finance', 'Economics', 'Operating system']",[],Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2342540942,Product design and business model strategies for a circular economy,2016,"['Circular economy', 'Product (mathematics)', 'Terminology', 'Business model', 'Closing (real estate)', 'Business', 'Resource (disambiguation)', 'Product design', 'Process management', 'Key (lock)', 'Industrial organization', 'Computer science', 'Marketing', 'Mathematics', 'Ecology', 'Geometry', 'Biology', 'Computer network', 'Linguistics', 'Philosophy', 'Computer security', 'Finance']","['W1517861947', 'W1528698864', 'W1700208790', 'W1885513684', 'W1966481002', 'W1976957491', 'W1992550220', 'W2007878524', 'W2008445642', 'W2014540969', 'W2030293048', 'W2040889591', 'W2052447638', 'W2069288653', 'W2073040394', 'W2089467294', 'W2094533322', 'W2113476348', 'W2113983379', 'W2117023110', 'W2127768417', 'W2128871727', 'W2132462018', 'W2132789787', 'W2140699752', 'W2145996143', 'W2149432277', 'W2261146642', 'W2406450447', 'W2480057966', 'W249670088', 'W25441531', 'W2619110528', 'W2759840324', 'W278525318', 'W42172085', 'W4230940797', 'W4237870901', 'W4242994770', 'W4246950250', 'W4249106224', 'W4285719527', 'W4297081765', 'W4297440401', 'W570325833', 'W597346639', 'W597850185', 'W659294223']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2810262932,"Social Capital, Trust, and Firm Performance: The Value of Corporate Social Responsibility during the Financial Crisis",2017,"['Corporate social responsibility', 'Business', 'Profitability index', 'Financial crisis', 'Social capital', 'Value (mathematics)', 'Debt', 'Accounting', 'Financial system', 'Monetary economics', 'Stock (firearms)', 'Enterprise value', 'Finance', 'Economics', 'Public relations', 'Mechanical engineering', 'Social science', 'Machine learning', 'Sociology', 'Political science', 'Computer science', 'Engineering', 'Macroeconomics']","['W1547562990', 'W1563232226', 'W1603186899', 'W1604489340', 'W1891363781', 'W1987710704', 'W1991841235', 'W2008073538', 'W2054661316', 'W2085491458', 'W2101736928', 'W2107093339', 'W2107678607', 'W2108483331', 'W2109996461', 'W2124136635', 'W2135294225', 'W2135856626', 'W2141958938', 'W2153336256', 'W2153943092', 'W2155369257', 'W2155976177', 'W2165405178', 'W2166215547', 'W2171286756', 'W2309548971', 'W2322872268', 'W2475787011', 'W2735562927', 'W2972588609', 'W2993586995', 'W3021500571', 'W3049032936', 'W3121176335', 'W3121184376', 'W3121415352', 'W3121550950', 'W3122194337', 'W3122304975', 'W3122346032', 'W3122638935', 'W3122772247', 'W3122824160', 'W3122879148', 'W3123344732', 'W3123419065', 'W3123534837', 'W3124024717', 'W3124154869', 'W3124384052', 'W3124796920', 'W3124803286', 'W3125000257', 'W3125032950', 'W3125055992', 'W3125234929', 'W3125323378', 'W3125944002', 'W3141596424', 'W3149953018', 'W39941679', 'W4230938681', 'W4235608110', 'W4243993047', 'W4246921504', 'W4251380393', 'W4251607048', 'W616277784', 'W78473010']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2891125414,High-quality health systems in the Sustainable Development Goals era: time for a revolution,2018,"['Sustainable development', 'Quality (philosophy)', 'MEDLINE', 'Environmental health', 'Business', 'Political science', 'Medicine', 'Philosophy', 'Epistemology', 'Law']","['W1245197611', 'W1481908410', 'W1496093133', 'W1508068283', 'W1533102664', 'W154159615', 'W1551897101', 'W1565914121', 'W1572626784', 'W1597253530', 'W1621375610', 'W1623697691', 'W1677854839', 'W1753298007', 'W1789328099', 'W183992369', 'W1849047813', 'W19131252', 'W1924661502', 'W1945661918', 'W1964402493', 'W1967252162', 'W1970556766', 'W1971464363', 'W1972112292', 'W1972901786', 'W1976296327', 'W1978042049', 'W1978913301', 'W1981133789', 'W1981665776', 'W1982562975', 'W1983651981', 'W1985781493', 'W1987792428', 'W1988945444', 'W1990113030', 'W1991404086', 'W1991791540', 'W1995393125', 'W2000114367', 'W2001681951', 'W2002200094', 'W2007476330', 'W2009960145', 'W2012378389', 'W2013294005', 'W2015379124', 'W2016484793', 'W2018903861', 'W2021803718', 'W2024641550', 'W2029148378', 'W2043141621', 'W2043861297', 'W2044897030', 'W2047961449', 'W2055620730', 'W2057226650', 'W2065092922', 'W2068163455', 'W2071057327', 'W2071107500', 'W2071399585', 'W2073558010', 'W2074886001', 'W2077610253', 'W2089779935', 'W2096588186', 'W2096668878', 'W2098046932', 'W2101045591', 'W2102858050', 'W2103544816', 'W2107290509', 'W2107999364', 'W2109035963', 'W2109853056', 'W2111098388', 'W2111580579', 'W2113302343', 'W2115133509', 'W2115938495', 'W2117278400', 'W2118246624', 'W2119731464', 'W2120369462', 'W2121824598', 'W2125065061', 'W2125902622', 'W2127534509', 'W2127784000', 'W2128886090', 'W2129270827', 'W2129783297', 'W2130266732', 'W2130348380', 'W2130863673', 'W2132723274', 'W2133462128', 'W2134344922', 'W2135216369', 'W2135669826', 'W2135910563', 'W2138578679', 'W2140326077', 'W2141757546', 'W2144606486', 'W2145225199', 'W2147154736', 'W2148594836', 'W2149471975', 'W2149534555', 'W2149759828', 'W2150614632', 'W2151253584', 'W2153264557', 'W2154753506', 'W2155647824', 'W2155749250', 'W2157166108', 'W2160284616', 'W2160399356', 'W2160894704', 'W2161865427', 'W2164707198', 'W2164983121', 'W2166085636', 'W2166858912', 'W2170023919', 'W2171273606', 'W2172046354', 'W2172194479', 'W2176096989', 'W2188856651', 'W2190741715', 'W2266050978', 'W2276091905', 'W2285385863', 'W2315568135', 'W2335619979', 'W2337542741', 'W2340946418', 'W2403065484', 'W2405740302', 'W2408633053', 'W2461403352', 'W2462908914', 'W2463189693', 'W2481280316', 'W2496157906', 'W2510439155', 'W2513350135', 'W2514016638', 'W2514127007', 'W2515027529', 'W2517537585', 'W2519631090', 'W2519981670', 'W2521189618', 'W2522193676', 'W2523043821', 'W2524215656', 'W2527761566', 'W2529431433', 'W2530732103', 'W2532565854', 'W2533279624', 'W2545409759', 'W2559328180', 'W2560360214', 'W2560707735', 'W2561441686', 'W2564298974', 'W2568201028', 'W2570680039', 'W2570796533', 'W2582152929', 'W2584388966', 'W2585423486', 'W2588505817', 'W2590968268', 'W2592798214', 'W2595425248', 'W2595770798', 'W2597273101', 'W2598871009', 'W2601832851', 'W2605428344', 'W2607047121', 'W2607234712', 'W2608479583', 'W2616977035', 'W2619970098', 'W2620849626', 'W2621024432', 'W2623289477', 'W2674152997', 'W2725680756', 'W2726426981', 'W2730331548', 'W2734373255', 'W2736206036', 'W2737057597', 'W2745187776', 'W2745825202', 'W2751120055', 'W2752651531', 'W2753268266', 'W2754378315', 'W2754868530', 'W2755988373', 'W2756712904', 'W2757071208', 'W2761242421', 'W2765081836', 'W2766083853', 'W2766381510', 'W2766721694', 'W2766809004', 'W2767345805', 'W2767726974', 'W2767838671', 'W2767948279', 'W2767996342', 'W2768714363', 'W2770699973', 'W2770887642', 'W2772222953', 'W2772759979', 'W2772852613', 'W2773266137', 'W2773626991', 'W2774462176', 'W2777060156', 'W2782431511', 'W2783166044', 'W2785232091', 'W2785647286', 'W2786617473', 'W2787553551', 'W2788900947', 'W27907483', 'W2792592976', 'W2794455936', 'W2797987669', 'W2798205470', 'W2800091294', 'W2807414313', 'W2808044704', 'W2809197947', 'W2809401007', 'W2846058884', 'W2890946894', 'W2891410685', 'W2891701191', 'W2894656887', 'W2896900165', 'W2897057001', 'W2914094209', 'W2947311662', 'W2972214123', 'W3048361373', 'W3121254732', 'W3123010330', 'W3157646891', 'W327684465', 'W39025945', 'W4236689649', 'W4250639036', 'W4251483968', 'W4320288076']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W316935178,"Preparing a nation for autonomous vehicles: opportunities, barriers and policy recommendations",2015,"['Liability', 'Crash', 'Business', 'Government (linguistics)', 'Computer security', 'Market penetration', 'Transport engineering', 'Risk analysis (engineering)', 'Finance', 'Computer science', 'Marketing', 'Engineering', 'Linguistics', 'Philosophy', 'Programming language']","['W1487859050', 'W1595873113', 'W16261577', 'W1848973733', 'W1991095535', 'W2001727693', 'W2021253345', 'W2043388587', 'W2098411764', 'W2102104695', 'W2112383081', 'W2113523706', 'W2137514195', 'W2151206436', 'W2161969291', 'W2248394349', 'W2515943586', 'W2790029905', 'W2907638522', 'W2981552608', 'W3121974696', 'W3123983695', 'W630583070', 'W850604540']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W4285718163,The State of World Fisheries and Aquaculture 2020,2020,"['Aquaculture', 'Fishery', 'State (computer science)', 'Environmental science', 'Business', 'Fish <Actinopterygii>', 'Biology', 'Computer science', 'Algorithm']",[],Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2132262394,Why Doesn't Capital Flow from Rich to Poor Countries?,2017,"['Capital flows', 'Flow (mathematics)', 'Business', 'Economics', 'Mechanics', 'Market economy', 'Physics', 'Liberalization']","['W1540753044', 'W2079949887', 'W2168605160', 'W2334706097', 'W3124380383']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W1992193293,The roads ahead: Narratives for shared socioeconomic pathways describing world futures in the 21st century,2015,"['Narrative', 'Futures contract', 'Vulnerability (computing)', 'Climate change', 'Adaptation (eye)', 'Scholarship', 'Environmental resource management', 'Political science', 'Computer science', 'Business', 'Psychology', 'Ecology', 'Environmental science', 'Philosophy', 'Linguistics', 'Computer security', 'Finance', 'Neuroscience', 'Law', 'Biology']","['W141189974', 'W1495510535', 'W1559047848', 'W1560718776', 'W1563725757', 'W1605912907', 'W1621450917', 'W1759145845', 'W183234261', 'W1963951747', 'W1964308073', 'W1965593007', 'W1969073155', 'W1976526292', 'W1981149429', 'W1987605728', 'W1991308688', 'W1999974710', 'W2001712965', 'W2001887451', 'W2003172714', 'W2004200931', 'W2006962346', 'W2009028960', 'W2012543419', 'W2019442709', 'W2024966118', 'W2027432490', 'W2032701958', 'W2033948202', 'W2035886902', 'W2038122823', 'W2038679647', 'W2048838151', 'W2054653365', 'W2059342847', 'W2065869505', 'W2080557037', 'W2082793954', 'W2085256602', 'W2090841340', 'W2091104215', 'W2092491347', 'W2097587161', 'W2098051163', 'W2129670622', 'W2139345294', 'W2153706962', 'W2160232843', 'W2164453004', 'W2167464262', 'W2171834677', 'W2236084468', 'W2286812910', 'W2375481', 'W2530597942', 'W2604126', 'W2752384816', 'W2766613639', 'W2796825110', 'W28541827', 'W2956022593', 'W2985834760', 'W2994586509', 'W3021592922', 'W3021672935', 'W3122750988', 'W3122953781', 'W3124298562', 'W3124426955', 'W3145055633', 'W319573859', 'W3203774158', 'W4213258854', 'W4243876980', 'W4249382573', 'W4251650867', 'W4254817591', 'W4299574607', 'W591319669', 'W645722080', 'W793980422']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2606213502,"Industry 4.0: A survey on technologies, applications and open research issues",2017,"['Scope (computer science)', 'Interoperability', 'Industry 4.0', 'Engineering', 'The Internet', 'Knowledge management', 'Engineering management', 'Business', 'Computer science', 'World Wide Web', 'Embedded system', 'Programming language']","['W118519414', 'W1533972478', 'W1547781925', 'W1570385038', 'W1761827578', 'W1847352047', 'W1865772772', 'W1902634273', 'W1911193768', 'W1913904007', 'W194002158', 'W1969324951', 'W1969874695', 'W2002014610', 'W2020623523', 'W2029608738', 'W2035922091', 'W2038194220', 'W2039436632', 'W2044049559', 'W2066648073', 'W2070665593', 'W2078886302', 'W2093481582', 'W2106555266', 'W2108721666', 'W2110837847', 'W2111628838', 'W2133720971', 'W2165887572', 'W2175330946', 'W2185145144', 'W2187466352', 'W2204466726', 'W2207301815', 'W2213693334', 'W2220043696', 'W2241928397', 'W2242255034', 'W2249853882', 'W2262056676', 'W2270075604', 'W2282726797', 'W2282757201', 'W2286761208', 'W2288566410', 'W2293126919', 'W2295569985', 'W2295939521', 'W2303531378', 'W2309748694', 'W2310874860', 'W2317016330', 'W2329544350', 'W2329719719', 'W2330559246', 'W2341741614', 'W2346755986', 'W2364839527', 'W2409571956', 'W2419409856', 'W2426928709', 'W2464400784', 'W2464894255', 'W2470546636', 'W2473316807', 'W2481792614', 'W2483106497', 'W2493990996', 'W2498966538', 'W2505719781', 'W2507126430', 'W2507578125', 'W2508886877', 'W2509409510', 'W2509600987', 'W2510606728', 'W2513195681', 'W2514818234', 'W2516274974', 'W2521331386', 'W2523568041', 'W2528033708', 'W2532493213', 'W2541556211', 'W2604303406', 'W2604599081', 'W3103352755', 'W3125505924', 'W4230721914', 'W4236930', 'W4236947990', 'W4237645139', 'W4238337554', 'W4240125825', 'W4244376101', 'W4244891047', 'W4245095550', 'W4252346731', 'W4298948132', 'W4300765087', 'W45211002', 'W599150255', 'W786851233']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2273267066,Innovation in the pharmaceutical industry: New estimates of R&amp;D costs,2016,"['Pharmaceutical industry', 'Total cost', 'Business', 'Drug industry', 'Inflation (cosmology)', 'Economics', 'Actuarial science', 'Medicine', 'Accounting', 'Biotechnology', 'Pharmacology', 'Biology', 'Physics', 'Theoretical physics']","['W1512398135', 'W1569441194', 'W1969759644', 'W1977333072', 'W1978852318', 'W1978880915', 'W1997362383', 'W1999448939', 'W2003551868', 'W2007896584', 'W2012211440', 'W2015826795', 'W2019522905', 'W2020417797', 'W2022818426', 'W2027451458', 'W2031723179', 'W2038985537', 'W2045017913', 'W2065812641', 'W2066057021', 'W2083258699', 'W2121175754', 'W2138404206', 'W2162740029', 'W2166209362', 'W2166379966', 'W2166550586', 'W2168413301', 'W2204661759', 'W2215213691', 'W2409923985', 'W2585721783', 'W2810733600', 'W2980752308', 'W2983255449', 'W3125730391', 'W4211176933', 'W4235562274', 'W4247127107', 'W4254658373']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W1686065478,Exposure to ideologically diverse news and opinion on Facebook,2015,"['Ideology', 'Homophily', 'Limiting', 'Social media', 'Public opinion', 'Internet privacy', 'Content (measure theory)', 'Ranking (information retrieval)', 'Advertising', 'Psychology', 'Social psychology', 'Political science', 'Computer science', 'World Wide Web', 'Business', 'Politics', 'Information retrieval', 'Mathematics', 'Law', 'Mechanical engineering', 'Mathematical analysis', 'Engineering']","['W1119807432', 'W135209544', 'W147900480', 'W1583059097', 'W1604494848', 'W1904709910', 'W1995298384', 'W2002000693', 'W2012245301', 'W2020040181', 'W2021039060', 'W2060704337', 'W2065710950', 'W2089176229', 'W2097781223', 'W2103023235', 'W2121993559', 'W2137488413', 'W2148416306', 'W2163504599', 'W2166155258', 'W2167701324', 'W2169227786', 'W2170977349', 'W2324622157', 'W2476960546', 'W2487799849', 'W2559096420', 'W2891649320', 'W3123521777', 'W3125380295', 'W4387186395', 'W650909105', 'W91442942']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2737258237,Scene Parsing through ADE20K Dataset,2017,"['Parsing', 'Computer science', 'Object (grammar)', 'Segmentation', 'Artificial intelligence', 'Benchmark (surveying)', 'Market segmentation', 'Cascade', 'Computer vision', 'Key (lock)', 'Image segmentation', 'Pattern recognition (psychology)', 'Information retrieval', 'Cartography', 'Chemistry', 'Computer security', 'Chromatography', 'Marketing', 'Business', 'Geography']","['W125693051', 'W1516887802', 'W1546771929', 'W1745334888', 'W1861492603', 'W1903029394', 'W1910657905', 'W1923115158', 'W1923184257', 'W1953465585', 'W2017814585', 'W2022508996', 'W2031489346', 'W2051458493', 'W2055302526', 'W2057016804', 'W2059952380', 'W2104408738', 'W2110764733', 'W2117539524', 'W2121927366', 'W2123126017', 'W2125215748', 'W2125849446', 'W2134670479', 'W2150066425', 'W2154644822', 'W2155893237', 'W2163605009', 'W2216125271', 'W2412782625', 'W2438962998', 'W2952865063', 'W2963464195', 'W2963840672', 'W4239874992', 'W4297752781']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W1622878345,The Circular Economy: An Interdisciplinary Exploration of the Concept and Application in a Global Context,2015,"['Circular economy', 'Operationalization', 'Sustainable development', 'Industrial ecology', 'Unintended consequences', 'Economic system', 'Context (archaeology)', 'Business ethics', 'Economics', 'Process (computing)', 'Business', 'Sustainability', 'Management science', 'Political science', 'Ecology', 'Computer science', 'Management', 'Biology', 'Paleontology', 'Philosophy', 'Epistemology', 'Law', 'Operating system']","['W135098462', 'W1441152416', 'W1480556014', 'W1487251372', 'W1523248977', 'W1530567397', 'W1535912252', 'W1538605245', 'W1575702810', 'W1579893055', 'W1595194377', 'W1600408329', 'W1607658324', 'W1744697652', 'W1875290490', 'W1964045163', 'W1967631725', 'W1973421004', 'W1975644445', 'W1978731410', 'W1978901103', 'W1980446636', 'W1980511352', 'W1983235907', 'W1994920857', 'W1995123160', 'W1995590449', 'W1996330348', 'W1996357780', 'W1997018519', 'W1998742855', 'W1999061137', 'W2001994011', 'W2002859698', 'W2003338968', 'W2003701255', 'W2007735473', 'W2007878524', 'W2012858608', 'W2013974187', 'W2019720733', 'W2023016711', 'W2027285067', 'W2030792190', 'W2035412936', 'W2035957170', 'W2041343178', 'W2047624239', 'W2054104432', 'W2054111859', 'W2059932201', 'W2064410974', 'W2066923058', 'W2071900848', 'W2074600948', 'W2078943174', 'W2089311919', 'W2094781419', 'W2103685628', 'W2113519672', 'W2122512506', 'W2123054260', 'W2124225785', 'W2130365445', 'W2130653808', 'W2131439728', 'W2131491267', 'W2131832382', 'W2133553343', 'W2134126383', 'W2148503595', 'W2158173013', 'W2160334111', 'W2200283059', 'W2291138613', 'W2324003632', 'W2331236532', 'W2354358757', 'W2409233039', 'W249670088', 'W2625713499', 'W2625939553', 'W2798631755', 'W2892387040', 'W2898805257', 'W2903713310', 'W2907535940', 'W2911264040', 'W293266615', 'W2942767707', 'W2953524919', 'W3154684055', 'W328348500', 'W4230601145', 'W4236010398', 'W4286779346', 'W4300028179', 'W4319779528', 'W4387215727', 'W49479346', 'W583883362', 'W67809301', 'W92236677']",Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
