id,title,year,concepts,primary_topic
W2113443463,Investor Inattention and Friday Earnings Announcements,2009,'business';'earnings response coefficient';'economics';'engineering';'finance';'financial economics';'linguistics';'market efficiency';'mechanical engineering';'monetary economics';'names of the days of the week';'philosophy'];'portfolio';'post-earnings-announcement drift';'stock (firearms)';['earnings',Sociology
W2060204338,The Datacenter as a Computer: An Introduction to the Design of Warehouse-Scale Machines,2009,'business';'cartography';'computer science';'data science';'engineering';'geography';'marketing'];'operations research';'scale (ratio)';['warehouse',Sociology
W2071863310,BUILDING A MORE COMPLETE THEORY OF SUSTAINABLE SUPPLY CHAIN MANAGEMENT USING CASE STUDIES OF 10 EXEMPLARS,2009,'astronomy';'best practice';'business';'chain (unit)';'economics';'industrial organization';'law';'management';'marketing';'physics';'political science'];'process management';'service management';'supply chain management';'supply chain risk management';'sustainable development';['supply chain',Sociology
W2062269829,"Financing Innovation and Growth: Cash Flow, External Equity, and the 1990s R&amp;D Boom",2009,'business';'cash flow';'debt';'economics';'engineering';'environmental engineering';'equity (law)';'external financing';'finance';'financial system';'law';'mechanical engineering';'monetary economics';'political science'];'stock (firearms)';['boom',Sociology
W2000651380,Data-driven Soft Sensors in the process industry,2009,'business';'computer science';'electrical engineering';'engineering';'industrial engineering';'information system';'management information systems';'manufacturing engineering';'mechanical engineering';'operating system'];'operations management';'process (computing)';'process control';'risk analysis (engineering)';'soft systems methodology';'systems engineering';'work (physics)';'work in process';['soft sensor',Sociology
W1989968173,"Carbon Footprint of Nations: A Global, Trade-Linked Analysis",2009,'agricultural economics';'archaeology';'biology';'business';'carbon footprint';'clothing';'consumption (sociology)';'ecology';'economics';'economy';'environmental health';'geography';'goods and services';'medicine';'natural resource economics';'per capita';'population'];'social science';'sociology';['greenhouse gas',Sociology
W1983651981,What Is Value in Health Care?,2010,'accountability';'biochemistry';'business';'chemistry';'computer science';'economic growth';'economics';'epistemology'];'finance';'health care';'law';'liberian dollar';'machine learning';'marketing';'medicine';'nursing';'philosophy';'political science';'profitability index';'public relations';'quality (philosophy)';'quality management';'service (business)';'value (mathematics)';['clarity',Sociology
W2122305905,"I tweet honestly, I tweet passionately: Twitter users, context collapse, and the imagined audience",2010,'advertising';'archaeology';'business';'commodification';'communication';'computer science';'context (archaeology)';'economics'];'emoji';'face (sociological concept)';'history';'internet privacy';'market economy';'media studies';'social media';'social science';'sociology';'world wide web';['conversation',Sociology
W3122389139,Voluntary Nonfinancial Disclosure and the Cost of Equity Capital: The Initiation of Corporate Social Responsibility Reporting,2010,'accounting';'business';'capital market';'club deal';'corporate social responsibility';'cost of equity';'economics';'equity (law)';'equity capital markets';'equity capital';'finance';'law'];'microeconomics';'monetary economics';'political science';'private equity firm';'private equity';'profit (economics)';'public relations';'voluntary disclosure';['cost of capital',Sociology
W1985229168,Benchmarking cloud serving systems with YCSB,2010,'benchmark (surveying)';'benchmarking';'business';'cloud computing';'database transaction';'database';'distributed computing';'geodesy'];'geography';'key (lock)';'marketing';'online transaction processing';'operating system';'scalability';'transaction processing';['computer science',Sociology
W1678509351,On the Report by the Commission on the Measurement of Economic Performance and Social Progress (2009),2010,'accounting';'business';'economics';'law'];'political science';'public economics';['commission',Sociology
W1814023381,Measuring User Influence in Twitter: The Million Follower Fallacy,2010,'advertising';'artificial intelligence';'business';'computer science';'data science';'engineering';'epistemology';'fallacy';'homophily';'internet privacy';'limiting';'mechanical engineering'];'philosophy';'psychology';'social media';'social psychology';'social science';'sociology';'variety (cybernetics)';'viral marketing';'world wide web';['gossip',Sociology
W2044858486,Advancing a Conceptual Model of Evidence-Based Practice Implementation in Public Service Sectors,2010,'biology';'business';'chemistry';'computer science';'conceptual model';'database';'evolutionary biology'];'knowledge management';'law';'marketing';'medicine';'nursing';'operating system';'organic chemistry';'phase (matter)';'political science';'process (computing)';'process management';'public health';'public relations';'public sector';'public service';'service (business)';['extant taxon',Sociology
W2089758604,The path of the smart grid,2010,'artificial intelligence';'biology';'business';'climate change';'computer science';'ecology';'economics';'electric power industry';'electrical engineering';'electricity';'emerging technologies';'engineering';'environmental economics';'everyday life';'geometry';'grid';'law';'mathematics';'path (computing)';'physics'];'political science';'power (physics)';'power grid';'programming language';'quantum mechanics';'risk analysis (engineering)';'smart grid';'telecommunications';['electrification',Sociology
W2111376231,European Resuscitation Council Guidelines for Resuscitation 2010 Section 4. Adult advanced life support,2010,'advanced life support';'advertising';'basic life support';'business'];'cardiopulmonary resuscitation';'emergency medicine';'intensive care medicine';'medical emergency';'resuscitation';'section (typography)';['medicine',Sociology
W2020969191,Building Sustainable Hybrid Organizations: The Case of Commercial Microfinance Organizations,2010,'business';'computer science'];'economic growth';'economics';'industrial organization';'knowledge management';'marketing';'process management';['microfinance',Sociology
W2109026747,A survey on security issues in service delivery models of cloud computing,2010,'business model';'business';'cloud computing security';'computer science';'computer security';'law';'marketing';'negotiation';'operating system';'political science';'programming language'];'risk analysis (engineering)';'service (business)';'software as a service';'software development';'software';['cloud computing',Sociology
W2005525451,Stakeholder Theory:<i>The State of the Art</i>,2010,'business ethics';'business';'capitalism';'computer science';'corporate social responsibility';'economics';'engineering ethics';'engineering';'law';'machine learning'];'management science';'political science';'politics';'public relations';'sociology';'stakeholder analysis';'stakeholder engagement';'stakeholder management';'stakeholder theory';'value (mathematics)';['stakeholder',Sociology
W3124423437,The financial reporting environment: Review of the recent literature,2010,'accounting';'agency (philosophy)';'biology';'capital market';'corporate finance';'ecology';'epistemology';'finance';'information asymmetry';'integrated reporting';'interdependence';'law';'philosophy'];'political science';'sustainability';'voluntary disclosure';['business',Sociology
W2105326339,Maximizing Business Returns to Corporate Social Responsibility (CSR): The Role of CSR Communication,2010,'attribution';'business';'conceptual model';'corporate communication';'epistemology'];'marketing';'philosophy';'political science';'psychology';'public relations';'social psychology';'stakeholder engagement';'stakeholder theory';'stakeholder';['corporate social responsibility',Sociology
W2018915326,How open is innovation?,2010,'business';'computer science';'data science';'engineering';'field (mathematics)';'knowledge management';'marketing';'mathematics';'mechanical engineering'];'open innovation';'psychology';'pure mathematics';'social psychology';'sociology';'work (physics)';['openness to experience',Sociology
W3141714916,What Makes a Helpful Online Review? A Study of Customer Reviews on Amazon.Com1,2010,'biology';'business';'computer science';'data science';'ecology'];'engineering';'knowledge management';['amazon rainforest',Sociology
W2569378140,Cloud computing — The business perspective,2010,'algorithm'];'artificial intelligence';'business';'computer science';'computer security';'data science';'engineering';'history of computing';'key (lock)';'knowledge management';'management science';'operating system';'perspective (graphical)';'programming language';'risk analysis (engineering)';'set (abstract data type)';['cloud computing',Sociology
W2109341202,The Role of Boards of Directors in Corporate Governance: A Conceptual Framework and Survey,2010,'accounting';'artificial intelligence'];'business administration';'business';'computer science';'economics';'empirical research';'epistemology';'focus (optics)';'management';'marketing';'mathematics';'operating system';'optics';'philosophy';'physics';'political science';'process (computing)';'public relations';'selection (genetic algorithm)';'statistics';'survey data collection';'survey research';['corporate governance',Sociology
W2165086204,From Strategy to Business Models and onto Tactics,2010,'artifact-centric business process model';'business model';'business process modeling';'business process';'business rule';'business';'competitive advantage';'computer science';'conceptual model';'database';'economics';'epistemology';'machine learning';'management science';'marketing';'philosophy'];'process management';'programming language';'reflection (computer programming)';'simple (philosophy)';'value (mathematics)';'work in process';['strategic management',Sociology
W3123227524,Accrual-based and real earnings management activities around seasoned equity offerings,2010,'accounting';'business';'earnings management';'earnings';'economics';'equity (law)';'law'];'monetary economics';'political science';['accrual',Sociology
W2096870307,Using ICTs to create a culture of transparency: E-government and social media as openness and anti-corruption tools for societies,2010,'art';'business';'government (linguistics)';'icts';'information and communications technology';'language change';'law';'linguistics';'literature';'open government';'openness to experience';'philosophy'];'political science';'psychology';'public relations';'social media';'social psychology';['transparency (behavior)',Sociology
W3125654204,The real effects of financial constraints: Evidence from a financial crisis,2010,'business';'capital expenditure';'cash flow';'constraint (computer-aided design)';'credit crunch';'economics';'engineering';'finance';'financial system';'investment (military)';'law';'macroeconomics';'mechanical engineering';'monetary economics';'political science';'politics'];'portfolio';['financial crisis',Sociology
W2141916112,Mixed linear model approach adapted for genome-wide association studies,2010,'accounting'];'biology';'business';'cluster analysis';'composite material';'computational biology';'computer science';'data mining';'demography';'gene';'generalized linear mixed model';'genetics';'genome-wide association study';'genotype';'linear model';'machine learning';'materials science';'mathematics';'population';'programming language';'range (aeronautics)';'sample size determination';'single-nucleotide polymorphism';'sociology';'software';'statistics';'variance (accounting)';['genetic association',Sociology
W3121464887,Corporate Social Responsibility as a Conflict Between Shareholders,2010,'accounting';'business ethics';'business';'computer science';'corporate governance';'economics';'enterprise value';'finance';'leverage (statistics)';'machine learning'];'management';'mathematics';'maximization';'microeconomics';'monetary economics';'political science';'public relations';'shareholder';'social responsibility';'statistics';'uncorrelated';['corporate social responsibility',Sociology
W1980137968,An organizational theoretic review of green supply chain management literature,2010,'artificial intelligence';'business';'computer science';'economics';'field (mathematics)';'knowledge management';'law';'management science';'marketing';'mathematics';'medline';'political science';'process management';'pure mathematics'];'sociology';'supply chain management';'supply chain';'systematic review';['categorization',Sociology
W2163642090,Production of liquid biofuels from renewable resources,2010,'agriculture';'archaeology';'biomass (ecology)';'business';'computer science';'context (archaeology)';'economics';'electrical engineering'];'engineering';'environmental economics';'fossil fuel';'geography';'geology';'natural resource economics';'oceanography';'operating system';'process (computing)';'renewable energy';'renewable resource';'waste management';['biofuel',Sociology
W2171323324,The politics of ‘platforms’,2010,'business';'computer science';'engineering';'internet privacy';'law';'liability';'mechanical engineering';'physics';'political science';'public relations';'quantum mechanics'];'sociology';'term (time)';'work (physics)';['politics',Sociology
W2005029869,Learning about a New Technology: Pineapple in Ghana,2010,'agriculture';'archaeology'];'business';'computer science';'confounding';'econometrics';'economics';'geography';'knowledge management';'marketing';'mathematics';'statistics';['social learning',Sociology
W2055595553,The Impact of Board Diversity and Gender Composition on Corporate Social Responsibility and Firm Reputation,2010,'accounting';'affect (linguistics)';'business ethics';'business';'communication';'composition (language)';'computer network';'computer science';'corporate governance';'diversity (politics)';'economics';'finance';'gender diversity';'law';'linguistics';'management';'medicine';'nursing';'philosophy'];'political science';'psychology';'public health';'public relations';'quality of life research';'reputation';'resource (disambiguation)';'resource dependence theory';'social science';'sociology';['corporate social responsibility',Sociology
W2134178647,Netnography: Doing Ethnographic Research Online,2010,'advertising';'anthropology'];'business';'computer science';'ethnography';'internet privacy';'social media';'sociology';'world wide web';['netnography',Sociology
W3122819058,Measuring Financial Literacy,2010,'accounting information system';'accounting management';'accounting';'business';'finance';'meaning (existential)';'psychology';'psychotherapist'];['financial literacy',Sociology
W2154776925,On Over-fitting in Model Selection and Subsequent Selection Bias in Performance Evaluation,2010,'accounting';'artificial intelligence';'business';'cognitive psychology'];'computer science';'econometrics';'estimator';'hindsight bias';'machine learning';'mathematics';'model selection';'psychology';'selection bias';'statistics';'variance (accounting)';['selection (genetic algorithm)',Sociology
W2157399030,"Going green to be seen: Status, reputation, and conspicuous conservation.",2010,'business';'epistemology';'law';'marketing';'philosophy'];'political science';'psychology';'quality (philosophy)';'reputation';'social psychology';['altruism (biology)',Sociology
W2122369144,From Tweets to Polls: Linking Text Sentiment to Public Opinion Time Series,2010,'advertising';'business';'cartography';'computer science';'geography';'law';'natural language processing';'newspaper';'operating system'];'opinion poll';'political science';'politics';'polling';'scale (ratio)';'sentiment analysis';['public opinion',Sociology
W2029969606,Supply chain collaboration: Impact on collaborative advantage and firm performance,2010,'business';'computer science';'confirmatory factor analysis';'industrial organization';'knowledge management';'leverage (statistics)';'lisrel';'machine learning';'marketing';'mathematics';'moderation';'service (business)'];'statistics';'structural equation modeling';'supply chain management';'survey data collection';['supply chain',Sociology
W2233151521,This time is different: eight centuries of financial folly,2010,'art'];'business';'economics';'finance';['history',Sociology
W2156578941,Open innovation: State of the art and future perspectives,2010,'biology';'business';'computer science';'context (archaeology)';'dependency (uml)';'early adopter';'innovation management';'innovation process';'knowledge management';'marketing';'operating system';'paleontology';'process (computing)';'software engineering'];'work in process';['open innovation',Sociology
W2128753220,Is innovation always beneficial? A meta-analysis of the relationship between innovation and performance in SMEs,2010,'affect (linguistics)';'biology';'communication'];'computer network';'computer science';'context (archaeology)';'empirical evidence';'empirical research';'epistemology';'finance';'industrial organization';'innovation management';'knowledge management';'marketing';'order (exchange)';'paleontology';'philosophy';'psychology';'resource (disambiguation)';['business',Sociology
W3122763283,Mobile Phones and Economic Development in Africa,2010,'artificial intelligence'];'business';'computer science';'economic growth';'economics';'mobile computing';'mobile radio';'mobile technology';'mobile telephony';'telecommunications';'variety (cybernetics)';['mobile phone',Sociology
W1971499895,Sustainable entrepreneurship and sustainability innovation: categories and interactions,2010,'anthropology';'biology';'business';'competitor analysis';'ecology';'economics';'embeddedness';'entrepreneurship';'finance'];'industrial organization';'law';'marketing';'political science';'position (finance)';'social sustainability';'sociology';'sustainable business';'sustainable development';'typology';['sustainability',Sociology
W1602619638,Information Security Policy Compliance: An Empirical Study of Rationality-Based Beliefs and Information Security Awareness1,2010,'business';'cloud computing security';'cloud computing';'compliance (psychology)';'computer science';'computer security';'empirical research';'epistemology';'information security management';'information security';'information system';'information systems security';'knowledge management';'law';'management information systems';'operating system'];'philosophy';'political science';'psychology';'public relations';'security information and event management';'security policy';'social psychology';['rationality',Sociology
W2117142641,The Gender and Ethnic Diversity of US Boards and Board Committees and Firm Financial Performance,2010,'accounting';'business';'corporate governance';'cultural diversity';'demographic economics';'diversity (politics)';'economics';'empirical evidence';'empirical research';'epistemology';'finance';'gender diversity';'law';'management';'philosophy'];'political science';'psychology';'resource dependence theory';'social psychology';['ethnic group',Sociology
W3121722682,Who Blows the Whistle on Corporate Fraud?,2010,'accounting';'audit';'business';'corporate governance';'economics';'finance';'financial fraud';'microeconomics'];['incentive',Sociology
W2094757280,Guidelines for the management of atrial fibrillation,2010,'actuarial science';'business';'computer science';'data mining';'finance'];'medicine';'order (exchange)';['table (database)',Sociology
W2151353604,Luck versus Skill in the Cross‐Section of Mutual Fund Returns,2010,'business';'closed-end fund';'corporate governance';'econometrics';'economics';'equity (law)';'finance';'financial economics';'fund administration';'fund of funds';'income fund';'index fund';'institutional investor';'law';'luck';'market liquidity';'monetary economics';'open-end fund';'philosophy';'political science'];'portfolio';'target date fund';'theology';['mutual fund',Sociology
W2040709535,Socioemotional Wealth and Corporate Responses to Institutional Pressures: Do Family-Controlled Firms Pollute Less?,2010,'accounting';'business';'chemistry';'chief executive officer';'chromatography';'corporate governance';'developmental psychology';'economics';'engineering';'finance';'institutional investor';'management';'mechanical engineering'];'psychology';'public economics';'public ownership';'sample (material)';'stock (firearms)';['socioemotional selectivity theory',Sociology
W2135555519,Disaster Resilience Indicators for Benchmarking Baseline Conditions,2010,'archaeology';'baseline (sea)';'benchmarking';'biology';'botany'];'business';'community resilience';'computer science';'economics';'environmental planning';'environmental resource management';'geography';'identification (biology)';'law';'marketing';'metropolitan area';'operating system';'physics';'political science';'redundancy (engineering)';'thermodynamics';['resilience (materials science)',Sociology
W2163975393,Impact of Online Consumer Reviews on Sales: The Moderating Role of Product and Consumer Characteristics,2010,'advertising';'business';'consumer behaviour';'geometry';'mathematics'];'product (mathematics)';'product category';['marketing',Sociology
W1726621761,The future of open innovation,2010,'business model';'business';'computer science';'engineering ethics';'engineering';'knowledge management';'marketing';'openness to experience';'political science';'psychology';'social psychology'];['open innovation',Sociology
W2036315340,Developing a capacity for organizational resilience through strategic human resource management,2010,'adaptive capacity';'attrition';'biology';'business';'climate change';'computer science';'dentistry';'ecology'];'economics';'human resource management';'human resources';'knowledge management';'management';'marketing';'medicine';'organizational behavior and human resources';'organizational commitment';'organizational performance';'physics';'process management';'psychological resilience';'psychology';'social psychology';'thermodynamics';['resilience (materials science)',Sociology
W2145526289,Business Model Evolution: In Search of Dynamic Consistency,2010,'artifact-centric business process model';'artificial intelligence';'business model';'business process modeling';'business process';'business';'computer science';'consistency (knowledge bases)';'core (optical fiber)';'engineering';'marketing';'mechanical engineering';'process management';'telecommunications'];'work in process';['blueprint',Sociology
W2122445336,A framework to diagnose barriers to climate change adaptation,2010,'archaeology';'biology';'business';'climate change adaptation';'climate change';'computer science';'context (archaeology)';'corporate governance';'ecology';'evolutionary biology';'finance';'function (biology)';'geography';'identification (biology)';'intervention (counseling)';'knowledge management';'neuroscience';'operating system';'process (computing)';'process management';'programming language';'psychiatry'];'psychology';'risk analysis (engineering)';'set (abstract data type)';['adaptation (eye)',Sociology
W2059527695,Innovation studies and sustainability transitions: The allure of the multi-level perspective and its challenges,2010,'advertising';'artificial intelligence';'biology';'business';'computer science';'ecology';'economics';'engineering ethics';'engineering';'epistemology';'law'];'management science';'operating system';'philosophy';'political science';'process (computing)';'section (typography)';'sociology';'sustainability';'sustainable development';'technological change';['perspective (graphical)',Sociology
W1990290172,Integrating TTF and UTAUT to explain mobile banking user adoption,2010,'biology'];'business';'computer science';'engineering';'epistemology';'evolutionary biology';'expectancy theory';'extant taxon';'human–computer interaction';'immediacy';'interactivity';'knowledge management';'marketing';'mobile banking';'neuroscience';'perception';'philosophy';'psychology';'social influence';'social psychology';'systems engineering';'task (project management)';'technology acceptance model';'usability';'world wide web';['unified theory of acceptance and use of technology',Sociology
W2042463003,Resource Orchestration to Create Competitive Advantage,2010,'art';'business';'computer network';'computer science';'knowledge management';'leverage (statistics)';'machine learning'];'musical';'process management';'programming language';'resource (disambiguation)';'scope (computer science)';'visual arts';['orchestration',Sociology
W2104675861,GRADE guidelines: 1. Introduction—GRADE evidence profiles and summary of findings tables,2011,'actuarial science';'alternative medicine';'business';'civil engineering'];'engineering';'epistemology';'evidence-based medicine';'evidence-based practice';'law';'medicine';'medline';'meta-analysis';'pathology';'philosophy';'political science';'quality (philosophy)';'quality of evidence';'systematic review';['grading (engineering)',Sociology
W2136071264,The Business Model: Recent Developments and Future Research,2011,'artifact-centric business process model';'business analysis';'business process modeling';'business process';'business rule';'business';'computer science';'economics';'knowledge management';'machine learning';'management science';'marketing';'new business development';'value (mathematics)';'work in process'];['business model',Sociology
W2130483595,Forecasting the Future of Cardiovascular Disease in the United States,2011,'accounting'];'business';'disease burden';'disease';'economic growth';'economics';'emergency medicine';'environmental health';'health care';'indirect costs';'internal medicine';'medical costs';'population';'productivity';['medicine',Sociology
W2132652356,Customer Engagement,2011,'business';'computer science';'conceptual framework';'customer engagement';'knowledge management';'machine learning';'marketing';'psychology';'psychotherapist'];'service (business)';'service-dominant logic';'social media';'social science';'sociology';'value (mathematics)';'world wide web';['optimal distinctiveness theory',Sociology
W1974963036,Smart Cities in Europe,2011,'accounting'];'audit';'business';'civil engineering';'computer science';'computer security';'economic growth';'economics';'engineering';'epistemology';'exploit';'geography';'human capital';'information and communications technology';'internet of things';'philosophy';'quality (philosophy)';'regional science';'urban planning';'world wide web';['smart city',Sociology
W3122220309,Does corporate social responsibility affect the cost of capital?,2011,'accounting';'affect (linguistics)';'biology';'business';'corporate social responsibility';'cost of capital';'ecology';'economics';'equity (law)';'equity capital markets';'equity risk';'finance';'implicit cost';'incentive';'law';'linguistics';'microeconomics';'monetary economics';'philosophy';'political science'];'social cost';'social responsibility';'total cost';'valuation (finance)';['cost of equity',Sociology
W2086157089,Consumer engagement in a virtual brand community: An exploratory analysis,2011,'advertising';'anthropology';'biology';'brand engagement';'brand loyalty';'brand management';'business';'co-creation';'community engagement';'context (archaeology)';'empowerment';'exploratory research';'law'];'loyalty';'marketing';'meaning (existential)';'netnography';'paleontology';'political science';'psychology';'psychotherapist';'public relations';'social media';'sociology';['brand community',Sociology
W2029945928,"Global land use change, economic globalization, and the looming land scarcity",2011,'biology';'business';'computer science'];'deforestation (computer science)';'ecology';'economics';'globalization';'land use';'market economy';'programming language';'scarcity';'sustainability';['natural resource economics',Sociology
W3122136669,In Search of Attention,2011,'archaeology';'biology';'business';'computer science';'econometrics';'economics';'financial economics';'geography';'initial public offering';'monetary economics';'paleontology';'series (stratigraphy)';'stock (firearms)';'stock price';'world wide web'];['index (typography)',Sociology
W2155556726,"Demand Side Management: Demand Response, Intelligent Energy Systems, and Smart Loads",2011,'business';'computer science';'demand management';'demand response';'economics';'efficient energy use';'electrical engineering';'electricity';'energy (signal processing)';'energy consumption';'energy engineering';'energy management system';'energy management';'engineering';'environmental economics';'finance';'incentive';'load management';'macroeconomics'];'mathematics';'microeconomics';'portfolio';'risk analysis (engineering)';'smart grid';'statistics';['demand side',Sociology
W1998460924,"Conceptualizing smart city with dimensions of technology, people, and institutions",2011,'anthropology'];'business';'computer science';'computer security';'conceptual framework';'core (optical fiber)';'corporate governance';'diversity (politics)';'finance';'internet of things';'knowledge management';'process management';'programming language';'set (abstract data type)';'social science';'sociology';'telecommunications';['smart city',Sociology
W2162455264,What Determines Productivity?,2011,'algorithm'];'business';'classical economics';'computer science';'control (management)';'economics';'engineering';'industrial organization';'macroeconomics';'management';'mechanical engineering';'production (economics)';'state (computer science)';'work (physics)';['productivity',Sociology
W2064299621,3-D printing: The new industrial revolution,2011,'3d printing';'advertising';'business';'commerce';'computer science';'digital printing';'economics';'engineering';'factory (object-oriented programming)';'finance';'industrial organization';'manufacturing engineering';'marketing';'mechanical engineering';'microeconomics';'order (exchange)';'personalization';'production (economics)';'programming language'];'three dimensional printing';['mass customization',Sociology
W2128368240,The Fundamental Institutions of China's Reforms and Development,2011,'authoritarianism';'business';'corporate governance';'decentralization';'democracy';'development economics';'economic growth';'economic policy';'economic reform';'economic system';'economics';'finance';'government (linguistics)';'institution';'law';'linguistics'];'market economy';'negotiation';'philosophy';'political science';'politics';'poverty reduction';'poverty';['china',Sociology
W2029485242,Do social media marketing activities enhance customer equity? An empirical study of luxury fashion brand,2011,'advertising';'business';'customer equity';'customer retention';'economic justice';'economics';'equity capital markets';'equity risk';'equity theory';'finance';'marketing';'microeconomics';'private equity';'service (business)'];'service quality';['brand equity',Sociology
W2155675907,The dragons of inaction: Psychological barriers that limit climate change mitigation and adaptation.,2011,'action (physics)';'adaptation (eye)';'biology';'business';'climate change';'ecology';'greenhouse gas';'neuroscience';'physics';'political science';'psychology';'quantum mechanics'];'social psychology';['sustainability',Sociology
W2041563290,Determinants of consumer engagement in electronic word-of-mouth (eWOM) in social networking sites,2011,'advertising';'antecedent (behavioral psychology)';'business';'computer science';'interpersonal communication';'interpersonal influence';'law'];'normative social influence';'normative';'political science';'psychology';'social media';'social network (sociolinguistics)';'social psychology';'word of mouth';'world wide web';['homophily',Sociology
W2096178490,Information Privacy Research: an Interdisciplinary Review1,2011,'business';'computer science';'engineering ethics';'engineering';'information system';'internet privacy';'knowledge management';'law'];'political science';'psychology';'sociology';['information privacy',Sociology
W3124381591,The Regime Complex for Climate Change,2011,'adaptability';'biology'];'business';'computer science';'democracy';'ecology';'economic system';'economics';'environmental resource management';'flexibility (engineering)';'interdependence';'international regime';'law';'management';'optimism';'political economy of climate change';'political science';'politics';'programming language';'psychology';'regime change';'risk analysis (engineering)';'set (abstract data type)';'social psychology';['climate change',Sociology
W2098023424,Institutional Complexity and Organizational Responses,2011,'business';'economics';'institutional theory';'management';'political science';'psychology';'public relations';'social psychology';'social science'];'sociology';['organizational behavior',Sociology
W2315678552,Predicting Material Accounting Misstatements*,2011,'business';'economics'];['accounting',Sociology
W4242361829,Motivating Innovation,2011,'art';'biology';'business';'compensation (psychology)';'context (archaeology)';'economics';'finance';'incentive';'industrial organization';'mathematical analysis';'mathematics';'microeconomics';'paleontology'];'psychoanalysis';'psychology';'scheme (mathematics)';'stock options';'visual arts';['vesting',Sociology
W1981616524,From cloud computing to cloud manufacturing,2011,'business model';'business';'cloud computing security';'cloud manufacturing';'cloud testing';'computer science';'engineering';'flexibility (engineering)';'geometry';'manufacturing engineering';'marketing';'mathematics'];'operating system';'product (mathematics)';'statistics';['cloud computing',Sociology
W115183765,Technostress: Technological Antecedents and Implications1,2011,'business';'computer science';'engineering';'knowledge management';'marketing';'psychiatry'];'psychology';['technostress',Sociology
W3121995747,Financial literacy around the world: an overview,2011,'business';'economic growth';'economics';'finance';'financial plan';'functional illiteracy';'law'];'literacy';'political science';'retirement planning';['financial literacy',Sociology
W2196996750,The short of it: Investor sentiment and anomalies,2011,'anomaly (physics)';'archaeology';'argument (complex analysis)';'artificial intelligence';'biochemistry';'business';'chemistry';'computer science';'computer security';'condensed matter physics';'context (archaeology)'];'economics';'financial economics';'history';'monetary economics';'physics';'programming language';'sentiment analysis';'set (abstract data type)';'stock (firearms)';'stock market';['exploit',Sociology
W2157539385,ART: a next-generation sequencing read simulator,2011,'benchmarking';'biology';'business';'data mining';'dna sequencing';'dna';'flexibility (engineering)';'genetics'];'marketing';'mathematics';'operating system';'process (computing)';'programming language';'set (abstract data type)';'software';'statistics';['computer science',Sociology
W4254090008,Securitized banking and the run on repo,2011,'bond';'business';'collateralized debt obligation';'economics';'finance';'financial crisis';'financial system';'macroeconomics'];'market liquidity';'monetary economics';'repurchase agreement';'securitization';['collateral',Sociology
W1967579779,Everyone's an influencer,2011,'aerospace engineering';'business';'combinatorics';'computer science';'engineering';'feeling';'graph';'interval (graph theory)';'marketing management'];'marketing';'mathematics';'psychology';'range (aeronautics)';'relationship marketing';'social psychology';'theoretical computer science';['influencer marketing',Sociology
W1988467856,Effects of innovation types on firm performance,2011,'business';'component (thermodynamics)';'computer science';'economics';'geometry';'manufacturing';'marketing';'mathematics';'microeconomics';'operating system'];'physics';'process (computing)';'product (mathematics)';'product innovation';'production (economics)';'thermodynamics';['industrial organization',Sociology
W2098099892,We’re all connected: The power of the social media ecosystem,2011,'business';'computer science';'digital marketing';'digital media';'leverage (statistics)';'machine learning'];'marketing';'political science';'public relations';'social media marketing';'world wide web';['social media',Sociology
W2151768324,Priority actions for the non-communicable disease crisis,2011,'accountability';'business';'disease burden';'economic growth';'economics';'environmental health';'global health';'law';'life expectancy'];'medicine';'non-communicable disease';'nursing';'political science';'population';'poverty';'public health';'tobacco control';'years of potential life lost';['psychological intervention',Sociology
W2104554137,Why people use social networking sites: An empirical study integrating network externalities and motivation theory,2011,'biology'];'business';'computer science';'computer-assisted web interviewing';'economics';'empirical research';'epistemology';'genetics';'machine learning';'marketing';'microeconomics';'network effect';'philosophy';'psychology';'social media';'social network (sociolinguistics)';'social psychology';'structural equation modeling';'world wide web';['complementarity (molecular biology)',Sociology
W2076257979,"The World’s Technological Capacity to Store, Communicate, and Compute Information",2011,'business';'carry (investment)';'computer hardware';'computer science';'finance'];'multimedia';'telecommunications';['byte',Sociology
W3121575000,"When Flexible Routines Meet Flexible Technologies: Affordance, Constraint, and the Imbrication of Human and Material Agencies1",2011,'biology'];'business';'computer science';'constraint (computer-aided design)';'engineering management';'engineering';'human–computer interaction';'imbrication';'industrial engineering';'knowledge management';'manufacturing engineering';'mechanical engineering';'operations management';'paleontology';'process management';'tectonics';['affordance',Sociology
W4234319266,The Bind that Ties: Socioemotional Wealth Preservation in Family Firms,2011,'business';'contingency';'corporate governance';'developmental psychology';'economics';'endowment';'family business';'finance';'industrial organization';'law';'linguistics';'management';'marketing';'philosophy'];'political science';'psychology';'shareholder';'stakeholder';['socioemotional selectivity theory',Sociology
W2036829732,Corporate Governance and Firm Value: The Impact of Corporate Social Responsibility,2011,'accounting';'business ethics';'business';'computer science';'corporate governance';'econometrics';'economics';'endogeneity';'enterprise value';'finance';'independence (probability theory)';'machine learning';'management';'mathematics';'political science';'public relations';'shareholder';'statistics'];'value (mathematics)';['corporate social responsibility',Sociology
